id,title,latitude,longitude,depth,ocean,record_link,common_name,thumbnail,archetype,species
ld1-1643414195102-1643414232448-0,Valenciennea sexguttata,-13.3889,-176.214,1,Pacific Ocean,http://n2t.net/ark:/65665/3cfa0337b-ba33-4437-a50b-474e6d5d4c9d,Valenciennea snapper,https://collections.nmnh.si.edu/media/?i=5011770,Prey,Pelagic Fish
ld1-1643414114157-1643414168352-0,Eviota zonura Jordan & Seale,-20.7133,166.4,3,Pacific Ocean,http://n2t.net/ark:/65665/30ce30433-2b2c-4fa5-a11c-9ff921459c90,Eviota perch,https://collections.nmnh.si.edu/media/?i=12859407,Prey,Others
ld1-1643414195102-1643414234730-0,Pseudogramma astigma Randall & Baldwin,-13.2097,-176.246,22,Pacific Ocean,http://n2t.net/ark:/65665/392369ff6-682a-492b-a2eb-de885f800128,Pseudogramma fish,https://collections.nmnh.si.edu/media/?i=5011973,Predator,Others
ld1-1643414195102-1643414237235-0,Salarias alboguttatus,-13.3778,-176.219,1,Pacific Ocean,http://n2t.net/ark:/65665/3188f8b56-f630-4974-a74b-e4943e67b2e6,Salarias fish,https://collections.nmnh.si.edu/media/?i=5011852,Others,Others
ld1-1643414195102-1643414233364-1,Fusigobius inframaculatus,-13.3681,-176.179,9,Pacific Ocean,http://n2t.net/ark:/65665/350b4ba02-ffad-4100-bf3d-5e2f44db0e81,Spotless sandgoby,https://collections.nmnh.si.edu/media/?i=5013350,Prey,Eel-like Fish
ld1-1643414195102-1643414237487-0,Trimma taylori Lobel,-13.3806,-176.214,29,Pacific Ocean,http://n2t.net/ark:/65665/3ec930af3-e9b3-4d67-8858-bca2cddb584e,Trimma blenny,https://collections.nmnh.si.edu/media/?i=5011820,Prey,Reef Fish
ld1-1643414195102-1643414220620-1,Dinematichthys,-13.63,167.5,4,Pacific Ocean,http://n2t.net/ark:/65665/3e8d36abd-e5f6-4666-ab3c-87e5c3be0d5b,Dinematichthys dragonet,https://collections.nmnh.si.edu/media/?i=14913926,Others,Others
ld1-1643412988961-1643412990729-1,Serranus cf. sanctaehelenae,16.5767,-22.8567,38,Atlantic Ocean,http://n2t.net/ark:/65665/3b1b60e48-2194-47f1-852c-08d1634e7c8a,Serranus goby,https://collections.nmnh.si.edu/media/?i=10146136,Predator,Reef Fish
ld1-1643412988961-1643412990631-0,Aulostomus strigosus,16.5767,-22.8567,38,Atlantic Ocean,http://n2t.net/ark:/65665/32995f733-11af-4325-a0a0-2c659419ccb1,Atlantic trumpetfish,https://collections.nmnh.si.edu/media/?i=10146137,Predator,Pelagic Fish
ld1-1643412988961-1643412990665-1,Hygophum macrochir,14.7967,-24.36,40,Atlantic Ocean,http://n2t.net/ark:/65665/3a29f20f2-43c8-46e8-a581-6a03a61284fd,Hygophum wrasse,https://collections.nmnh.si.edu/media/?i=10145958,Prey,Reef Fish
ld1-1643413286797-1643413310386-1,Ecsenius fijiensis Springer,-18.7853,178.468,5,Pacific Ocean,http://n2t.net/ark:/65665/3c248acd3-810e-4bbf-a28d-e6effb6ff75c,Ecsenius snapper,https://collections.nmnh.si.edu/media/?i=5009225,Others,Pelagic Fish
ld1-1643414114157-1643414132859-0,Cirripectes viriosus Williams,20.4333,121.965,2,Pacific Ocean,http://n2t.net/ark:/65665/3288e2cad-e88b-4cec-8992-b6b95bbf71bc,Cirripectes perch,https://collections.nmnh.si.edu/media/?i=5009239,Others,Others
ld1-1643414114157-1643414168903-0,Pseudanthias marcia Randall & Hoover,16.95,54.82,14,Indian Ocean,http://n2t.net/ark:/65665/3c1b899c7-c190-4a00-9cae-b285d386705f,Pseudanthias snapper,https://collections.nmnh.si.edu/media/?i=5009704,Predator,Pelagic Fish
ld1-1643414195102-1643414237436-0,Bythitidae,12.8453,120.749,17,Pacific Ocean,http://n2t.net/ark:/65665/3fdb58ee2-0fa4-47ad-b55e-b1465cfd1c46,Bythitidae perch,https://collections.nmnh.si.edu/media/?i=5002719,Others,Others
ld1-1643414195102-1643414237218-0,Trimma caesiura,-13.2806,-176.265,11,Pacific Ocean,http://n2t.net/ark:/65665/36c670103-12c9-4dc0-b1ca-89cad01639d2,Pink-striped goby,https://collections.nmnh.si.edu/media/?i=5011911,Prey,Reef Fish
ld1-1643414195102-1643414212796-1,Conidens samoensis,-16.8383,168.471,3,Pacific Ocean,http://n2t.net/ark:/65665/35a330aa0-c4ec-47ea-9cac-e4d3a01785bc,Conidens snapper,https://collections.nmnh.si.edu/media/?i=16524349,Others,Pelagic Fish
ld1-1643413286797-1643413317768-0,Helcogramma striata Hansen,34.12,139.5,2,Pacific Ocean,http://n2t.net/ark:/65665/3069f9104-84ab-4ac5-b799-96d8c74cca0e,Helcogramma blenny,https://collections.nmnh.si.edu/media/?i=5012483,Prey,Reef Fish
ld1-1643413286797-1643413309143-1,Synaphobranchus affinis,34.0533,-75.8667,575,Atlantic Ocean,http://n2t.net/ark:/65665/30d644c69-7dbb-4f15-8735-cd8e8eccfd6d,Snipe eel,https://collections.nmnh.si.edu/media/?i=7010991,Predator,Eel-like Fish
ld1-1643413286797-1643413318250-1,Helcogramma rhinoceros Hansen,10.9181,121.034,2,Pacific Ocean,http://n2t.net/ark:/65665/3e39b565e-e3b8-456d-920e-75816574bc26,Helcogramma dragonet,https://collections.nmnh.si.edu/media/?i=5012531,Prey,Others
ld1-1643414195102-1643414236473-1,Cirrhilabrus lubbocki Randall & Carpenter,12.5264,121.514,18,Pacific Ocean,http://n2t.net/ark:/65665/3b4cd781d-4270-49fb-a983-a21901964b7f,Cirrhilabrus dragonet,https://collections.nmnh.si.edu/media/?i=5004386,Prey,Others
ld1-1643414195102-1643414244487-0,Xyrichtys aneitensis,12.9336,121.73,14,Pacific Ocean,http://n2t.net/ark:/65665/39a542f6b-30ad-4592-8296-3002a364b8c4,Aneityum razor wrasse,https://collections.nmnh.si.edu/media/?i=5002506,Prey,Reef Fish
ld1-1643414114157-1643414166083-0,Luzonichthys williamsi Randall & McCosker,-20.6217,166.269,19,Pacific Ocean,http://n2t.net/ark:/65665/365c4e61d-e577-4e42-bbdf-cd5e333e7a8e,Luzonichthys snapper,https://collections.nmnh.si.edu/media/?i=12859283,Predator,Pelagic Fish
ld1-1643414195102-1643414236907-0,Halichoeres prosopeion,12.5264,121.514,18,Pacific Ocean,http://n2t.net/ark:/65665/30139e75e-7c5b-4cd1-9bba-12a6dfd37804,Masked wrasse,https://collections.nmnh.si.edu/media/?i=5004389,Prey,Reef Fish
ld1-1643414195102-1643414245118-1,Trachyrhamphus bicoarctatus,12.9336,121.73,14,Pacific Ocean,http://n2t.net/ark:/65665/31ed7725b-ebc2-45bd-921f-fb8003559369,Double-ended pipefish,https://collections.nmnh.si.edu/media/?i=5002510,Others,Eel-like Fish
ld1-1643414195102-1643414236125-0,Chaetodontoplus mesoleucus,12.5264,121.514,18,Pacific Ocean,http://n2t.net/ark:/65665/361a9e3d8-3eee-47b4-bfe6-02037d632d7f,Vermiculated angelfish,https://collections.nmnh.si.edu/media/?i=5004383,Others,Reef Fish
ld1-1643414195102-1643414236168-0,Siganus punctatissimus Fowler & Bean,12.5264,121.514,18,Pacific Ocean,http://n2t.net/ark:/65665/3a90eae2f-8ef8-4db1-ba6a-158390c56294,Siganus blenny,https://collections.nmnh.si.edu/media/?i=5004380,Others,Reef Fish
ld1-1643414195102-1643414245028-0,Amblyeleotris rubrimarginata Mohlmann & Randall,12.9336,121.73,14,Pacific Ocean,http://n2t.net/ark:/65665/30a2ddc29-dff7-4190-b7e8-e1554a89de35,Amblyeleotris eel,https://collections.nmnh.si.edu/media/?i=5002496,Prey,Eel-like Fish
ld1-1643414195102-1643414237446-0,Pseudocheilinus hexataenia,12.9336,121.73,14,Pacific Ocean,http://n2t.net/ark:/65665/35ac32734-ecc4-4f19-8379-cc98f9079a45,Six-lined wrasse,https://collections.nmnh.si.edu/media/?i=5002508,Prey,Reef Fish
ld1-1643414195102-1643414235921-0,Bryaninops,12.5264,121.514,18,Pacific Ocean,http://n2t.net/ark:/65665/3024fab1c-7dd6-4eb1-9db8-c3b5993d36f3,Ocellated coral goby,https://collections.nmnh.si.edu/media/?i=5004387,Prey,Reef Fish
ld1-1699354710846-1699354743600-0,Opistognathus wassi Smith-Vaniz,12.5264,121.514,18,Pacific Ocean,http://n2t.net/ark:/65665/337f496af-b6eb-466e-8b03-b343f15e5985,Opistognathus goby,https://collections.nmnh.si.edu/media/?i=5004388,Others,Reef Fish
ld1-1643413286797-1643413317640-0,Scyliorhinidae,25.17,-79.22,457,Atlantic Ocean,http://n2t.net/ark:/65665/3aa28927f-6e8d-4c31-8a8a-5a5cae748675,Scyliorhinidae dragonet,https://collections.nmnh.si.edu/media/?i=16258829,Predator,Others
ld1-1643413286797-1643413318404-1,Neoharriotta carri,11.82,-69.4,549,Atlantic Ocean,http://n2t.net/ark:/65665/341a0e80d-5bcc-41a0-99af-7ee93e29f01f,Neoharriotta blenny,https://collections.nmnh.si.edu/media/?i=10040331,Others,Reef Fish
ld1-1643413286797-1643413316840-0,Halaelurus hispidus,10.65,96.58,371,Indian Ocean,http://n2t.net/ark:/65665/39c963150-c32b-4466-836d-0c279a1f054c,Halaelurus fish,https://collections.nmnh.si.edu/media/?i=10976226,Predator,Others
ld1-1643413286797-1643413322543-1,Himantolophus rostratus,31.85,-63.67,513,Atlantic Ocean,http://n2t.net/ark:/65665/34e827b13-9993-4798-b5c0-9054fb983454,Himantolophus goby,https://collections.nmnh.si.edu/media/?i=5014233,Predator,Reef Fish
ld1-1643413286797-1643413327509-1,Caristiidae,32.1,-63.93,175,Atlantic Ocean,http://n2t.net/ark:/65665/30448de50-7703-49fd-af8e-2d47aabb9295,Caristiidae fish,https://collections.nmnh.si.edu/media/?i=5017448,Others,Others
ld1-1643413286797-1643413299191-0,Oxynotus caribbaeus,11.4,-64.42,430,Atlantic Ocean,http://n2t.net/ark:/65665/3300477b6-29e7-4e90-b997-fb4c6da84495,Oxynotus eel,https://collections.nmnh.si.edu/media/?i=10919388,Predator,Eel-like Fish
ld1-1643413286797-1643413324720-0,Paracaristius maderensis,32.07,-63.97,513,Atlantic Ocean,http://n2t.net/ark:/65665/39b5b26ae-e782-41b2-9128-514bf42f7e32,Paracaristius fish,https://collections.nmnh.si.edu/media/?i=5017442,Others,Others
ld1-1643414114157-1643414145856-1,Bathophilus filifer,-11.85,-78.333,675,Pacific Ocean,http://n2t.net/ark:/65665/3172128d2-2043-40fb-aa98-fd3eaeb3b43c,Bathophilus wrasse,https://collections.nmnh.si.edu/media/?i=5014235,Predator,Reef Fish
ld1-1643414114157-1643414160273-0,Lycodes polaris,69.8292,-164.166,29,Arctic Ocean,http://n2t.net/ark:/65665/38cc60165-6cdc-40cb-b1f0-f219c5e17eba,Lycodes snapper,https://collections.nmnh.si.edu/media/?i=5009965,Predator,Pelagic Fish
ld1-1643414195102-1643414239215-0,Parazen pacificus,12.52,-82.35,366,Atlantic Ocean,http://n2t.net/ark:/65665/34296799e-b3a2-4447-96c7-8042cb6d79f5,Parazen goby,https://collections.nmnh.si.edu/media/?i=10976472,Others,Reef Fish
ld1-1693320458748-1693320490037-0,Halimochirurgus,19,114,500,Pacific Ocean,http://n2t.net/ark:/65665/317458304-1fdd-4a5c-a536-c9e23b1da604,Halimochirurgus fish,https://collections.nmnh.si.edu/media/?i=16533358,Others,Others
ld1-1693320458748-1693320490045-0,Tydemania,19,114,500,Pacific Ocean,http://n2t.net/ark:/65665/345f4f255-c506-4ffa-8988-2fcef3d64e7b,Tydemania fish,https://collections.nmnh.si.edu/media/?i=16533385,Others,Others
ld1-1693320458748-1693320490046-0,Paratriacanthodes,19,114,500,Pacific Ocean,http://n2t.net/ark:/65665/36bd0c77b-6235-4966-9e4d-25fb45f0b00d,Paratriacanthodes wrasse,https://collections.nmnh.si.edu/media/?i=16533389,Others,Reef Fish
ld1-1643413286797-1643413317271-0,Scyliorhinus retifer,24.3,-81.48,229,Atlantic Ocean,http://n2t.net/ark:/65665/30e575bb7-23f2-4e31-91b9-f249e014d232,Scyliorhinus perch,https://collections.nmnh.si.edu/media/?i=16258806,Predator,Others
ld1-1643412988961-1643413001821-0,Lycenchelys,12.1332,-88.2742,1371,Pacific Ocean,http://n2t.net/ark:/65665/3da8a6754-185f-4c70-88fd-6c10bfde4fa8,Lycenchelys wrasse,https://collections.nmnh.si.edu/media/?i=16524363,Predator,Reef Fish
ld1-1643413286797-1643413317666-1,Pentanchidae,17.7,-63.72,786,Atlantic Ocean,http://n2t.net/ark:/65665/3809f813e-6778-40c9-8a23-6314c98c7ea4,Pentanchidae goby,https://collections.nmnh.si.edu/media/?i=16258811,Predator,Reef Fish
ld1-1643413286797-1643413317605-0,Scyliorhinus boa,13.58,-81.9917,229,Atlantic Ocean,http://n2t.net/ark:/65665/392269421-600f-498e-90b7-3fc7a0b6a41d,Scyliorhinus snapper,https://collections.nmnh.si.edu/media/?i=16258813,Predator,Pelagic Fish
ld1-1643412988961-1643412993733-1,Encheliophis boraborensis,-21.87,-138.98,8,Pacific Ocean,http://n2t.net/ark:/65665/317a86fdd-c865-49f6-b7a2-faa86d07a2be,Encheliophis eel,https://collections.nmnh.si.edu/media/?i=10332953,Others,Eel-like Fish
ld1-1643412988961-1643412992642-0,Gymnothorax pindae,-21.8558,-138.929,5,Pacific Ocean,http://n2t.net/ark:/65665/36a06952d-5017-4248-869b-c0c319b4a7cb,Gymnothorax wrasse,https://collections.nmnh.si.edu/media/?i=10332691,Predator,Reef Fish
ld1-1643413286797-1643413327311-1,Anoplogaster cornuta,32.13,-63.92,330,Atlantic Ocean,http://n2t.net/ark:/65665/327123aad-13f9-49f9-9361-4ed0bbf3433d,Fangtooth,https://collections.nmnh.si.edu/media/?i=10037008,Predator,Others
ld1-1643413286797-1643413313717-1,Lethrinus,-20.6,35.875,20,Indian Ocean,http://n2t.net/ark:/65665/3df87ab2a-d713-4e5c-b4bc-116116865279,Lethrinus perch,https://collections.nmnh.si.edu/media/?i=5004258,Predator,Others
ld1-1643413286797-1643413313544-0,Monotaxis,-12.88,48.22,15,Indian Ocean,http://n2t.net/ark:/65665/38021b758-76d9-4671-9aea-604f3e938b01,Monotaxis wrasse,https://collections.nmnh.si.edu/media/?i=5004308,Predator,Reef Fish
ld1-1643414114157-1643414152449-1,Rhynchoconger flavus,26.7583,-97.175,26,Atlantic Ocean,http://n2t.net/ark:/65665/3b84dc53a-3cf1-4d43-9dd8-c0e5eebcebdb,Rhynchoconger blenny,https://collections.nmnh.si.edu/media/?i=7010956,Predator,Reef Fish
ld1-1643414114157-1643414122504-0,Ilyophis brunneus Gilbert,28.92,-87.82,1646,Atlantic Ocean,http://n2t.net/ark:/65665/3d61a69cf-5c0a-49c1-b181-e101d5ee7f72,Ilyophis snapper,https://collections.nmnh.si.edu/media/?i=12037327,Predator,Pelagic Fish
ld1-1643414114157-1643414153921-0,Mene maculata,-12.5867,48.6425,53,Indian Ocean,http://n2t.net/ark:/65665/31ac41eca-546e-4d00-a7ba-d57bac064148,Mene perch,https://collections.nmnh.si.edu/media/?i=5017143,Others,Others
ld1-1643414114157-1643414126529-1,Ogcocephalus corniger Bradbury,29.5,-86,31,Atlantic Ocean,http://n2t.net/ark:/65665/3cb2bd981-4519-4746-a788-f5f4d9d0594b,Ogcocephalus perch,https://collections.nmnh.si.edu/media/?i=10149468,Predator,Others
ld1-1643414114157-1643414121080-0,Chascanopsetta,1.82,-46.8,411,Atlantic Ocean,http://n2t.net/ark:/65665/31c3882c6-c4e1-4fd5-aec4-6660bbd43071,Chascanopsetta eel,https://collections.nmnh.si.edu/media/?i=5017140,Others,Eel-like Fish
ld1-1643414114157-1643414134049-1,Caristius,39.9367,-69.5017,188,Atlantic Ocean,http://n2t.net/ark:/65665/37dc30045-74be-4e5a-ad93-2ad67d90168c,Caristius eel,https://collections.nmnh.si.edu/media/?i=5017450,Others,Eel-like Fish
ld1-1643414195102-1643414245507-0,Ceratias holboelli,24.52,-157.83,580,Pacific Ocean,http://n2t.net/ark:/65665/3c8c86bd9-d9ae-455d-a878-30f81ff14bd6,Ceratias blenny,https://collections.nmnh.si.edu/media/?i=5014237,Predator,Reef Fish
ld1-1643414195102-1643414242759-0,Hippocampus erectus Lourie et al.,33.38,-77.9,31,Atlantic Ocean,http://n2t.net/ark:/65665/3fd5178e5-1d5f-4ade-bc65-de55e9b02824,Hippocampus fish,https://collections.nmnh.si.edu/media/?i=7009669,Others,Others
ld1-1643414195102-1643414246052-0,Polymixia lowei,10.05,-60.02,366,Atlantic Ocean,http://n2t.net/ark:/65665/3d7770f74-200a-4b63-b49b-30f9655b3407,Polymixia perch,https://collections.nmnh.si.edu/media/?i=5002618,Predator,Others
ld1-1728384838007-1728384878452-0,Paracaristius nemorosus Stevenson & Kenaley,10.87,-22.15,600,Atlantic Ocean,http://n2t.net/ark:/65665/3aadcd435-5f26-4e4b-a6bb-b74174f8c323,Paracaristius dragonet,https://collections.nmnh.si.edu/media/?i=5017422,Others,Others
ld1-1643414195102-1643414240495-1,Torpedo californica,36.6417,-121.858,4,Pacific Ocean,http://n2t.net/ark:/65665/30c4f0cee-81a2-478b-98d2-1404e765385c,Torpedo snapper,https://collections.nmnh.si.edu/media/?i=16258877,Predator,Pelagic Fish
ld1-1643413286797-1643413317019-0,Cryptopsaras couesii Gill,21.33,-158.33,1829,Pacific Ocean,http://n2t.net/ark:/65665/343bf0366-37ef-4bd3-984a-05bb9232576c,Cryptopsaras fish,https://collections.nmnh.si.edu/media/?i=16524310,Predator,Others
ld1-1643412988961-1643412992676-0,Pleurosicya fringilla Larson,-21.8358,-138.836,4,Pacific Ocean,http://n2t.net/ark:/65665/3fc6c4330-d684-4709-b1f2-6b29575bdeef,Pleurosicya eel,https://collections.nmnh.si.edu/media/?i=10332712,Prey,Eel-like Fish
ld1-1643414195102-1643414251869-0,Chanos chanos,-17.4834,-149.772,1,Pacific Ocean,http://n2t.net/ark:/65665/3e3e8a222-1d5a-4f91-a25a-070eaf6c71b4,Chanos eel,https://collections.nmnh.si.edu/media/?i=11911900,Others,Eel-like Fish
ld1-1643412988961-1643412993747-0,Dendrochirus biocellatus,-21.8614,-138.995,3,Pacific Ocean,http://n2t.net/ark:/65665/3d2a1e08d-7dd3-41c2-9f37-bc7b4cae33e0,Dendrochirus dragonet,https://collections.nmnh.si.edu/media/?i=10332959,Predator,Others
ld1-1643412988961-1643412992649-1,Echidna unicolor Schultz,-21.8558,-138.929,5,Pacific Ocean,http://n2t.net/ark:/65665/3aba61869-369a-4bdf-99d7-03f415cb0ced,Echidna dragonet,https://collections.nmnh.si.edu/media/?i=10332692,Predator,Others
ld1-1643412988961-1643412993238-1,Heniochus monoceros,-21.8114,-138.826,2,Pacific Ocean,http://n2t.net/ark:/65665/36f0d6205-4037-43e1-a2c3-b5a35ec3e76f,Heniochus snapper,https://collections.nmnh.si.edu/media/?i=10332842,Others,Pelagic Fish
ld1-1643412988961-1643412990693-0,Bramidae,14.835,-24.4875,50,Atlantic Ocean,http://n2t.net/ark:/65665/36056b2c4-12c7-45ac-be96-65197cbed3d0,Bramidae dragonet,https://collections.nmnh.si.edu/media/?i=10145947,Predator,Others
ld1-1643412988961-1643412992686-0,Eviota distigma Jordan & Seale,-21.8358,-138.836,4,Pacific Ocean,http://n2t.net/ark:/65665/31193a0cc-c5fd-412a-9519-a0f870888d86,Eviota wrasse,https://collections.nmnh.si.edu/media/?i=10332704,Prey,Reef Fish
ld1-1643412988961-1643412992645-0,Uropterygius kamar McCosker & Randall,-21.8358,-138.836,4,Pacific Ocean,http://n2t.net/ark:/65665/3bcbf1915-1f95-4037-8ec7-2a436639bc0b,Uropterygius blenny,https://collections.nmnh.si.edu/media/?i=10332695,Predator,Reef Fish
ld1-1643412988961-1643412993756-0,Kuhlia sandvicensis,-21.8769,-139.009,5,Pacific Ocean,http://n2t.net/ark:/65665/33f5c10ec-229e-4c82-be19-f128330fd1de,Kuhlia eel,https://collections.nmnh.si.edu/media/?i=10332945,Prey,Eel-like Fish
ld1-1643412988961-1643412993734-0,Myripristis berndti Jordan & Evermann,-21.8614,-138.995,3,Pacific Ocean,http://n2t.net/ark:/65665/3178f18f8-9748-4969-93de-72944b272633,Myripristis blenny,https://collections.nmnh.si.edu/media/?i=10332964,Prey,Reef Fish
ld1-1643412988961-1643412993265-0,Chaetodon lineolatus,-21.8114,-138.826,2,Pacific Ocean,http://n2t.net/ark:/65665/3b2bbf861-dd34-45e7-9ff6-62221952474b,Chaetodon fish,https://collections.nmnh.si.edu/media/?i=10332830,Others,Others
ld1-1643412988961-1643412993248-0,Thalassoma hardwicke,-21.8114,-138.826,2,Pacific Ocean,http://n2t.net/ark:/65665/339dc70b9-7d1e-4e09-9c72-bf0dc4a5ee7e,Thalassoma perch,https://collections.nmnh.si.edu/media/?i=10332841,Prey,Others
ld1-1643412988961-1643412993726-1,Chrysiptera glauca,-21.8614,-138.995,3,Pacific Ocean,http://n2t.net/ark:/65665/3b02ddffa-fa16-4b7e-b4b6-b42f65e802ed,Chrysiptera goby,https://collections.nmnh.si.edu/media/?i=10332956,Prey,Reef Fish
ld1-1643412988961-1643412993717-1,Lutjanus kasmira,-21.8614,-138.995,3,Pacific Ocean,http://n2t.net/ark:/65665/35b8c5c2b-60c3-49c4-8fbc-f3b6f720c843,Bluestripe snapper,https://collections.nmnh.si.edu/media/?i=10332961,Predator,Pelagic Fish
ld1-1643412988961-1643412992684-0,Eviota nebulosa Smith,-21.8358,-138.836,4,Pacific Ocean,http://n2t.net/ark:/65665/3752e4309-65ef-4cee-a093-396863a85222,Eviota blenny,https://collections.nmnh.si.edu/media/?i=10332705,Prey,Reef Fish
ld1-1643414195102-1643414253167-2,Parupeneus barberinus,-21.8358,-138.836,4,Pacific Ocean,http://n2t.net/ark:/65665/3c706007a-8837-4e94-b37a-4fc92ac2919e,Dash-and-dot goatfish,https://collections.nmnh.si.edu/media/?i=5011874,Prey,Demersal Fish
ld1-1643412988961-1643412990659-1,Paralepis,14.835,-24.4875,50,Atlantic Ocean,http://n2t.net/ark:/65665/3b959a00f-7c44-4666-9d72-d1154a1a9ebe,Paralepis goby,https://collections.nmnh.si.edu/media/?i=10145952,Predator,Reef Fish
ld1-1643412988961-1643412993260-1,Novaculichthys taeniourus,-21.8114,-138.826,2,Pacific Ocean,http://n2t.net/ark:/65665/3267d43cd-3437-4b74-b060-12f5ccf88d24,Novaculichthys dragonet,https://collections.nmnh.si.edu/media/?i=10332844,Prey,Others
ld1-1643412988961-1643412992674-0,Paragobiodon lacunicolus,-21.8358,-138.836,4,Pacific Ocean,http://n2t.net/ark:/65665/3b50dcf2b-470c-4aa6-95dc-2bf5069ab2ef,Paragobiodon goby,https://collections.nmnh.si.edu/media/?i=10332709,Prey,Reef Fish
ld1-1643412988961-1643412992677-0,Antennatus tuberosus,-21.8358,-138.836,4,Pacific Ocean,http://n2t.net/ark:/65665/3feeec6fe-bb57-4b4b-8278-494b622ec5e7,Antennatus wrasse,https://collections.nmnh.si.edu/media/?i=10332719,Predator,Reef Fish
ld1-1643412988961-1643412993050-0,Stethojulis strigiventer,-21.8247,-138.789,5,Pacific Ocean,http://n2t.net/ark:/65665/3460a6e20-d5a0-407d-bba3-8cbc72975fe3,Stethojulis eel,https://collections.nmnh.si.edu/media/?i=10332748,Prey,Eel-like Fish
ld1-1643412988961-1643412992655-1,Cheilodipterus macrodon,-21.8358,-138.836,4,Pacific Ocean,http://n2t.net/ark:/65665/35e182f95-1490-4402-ba87-d85415de269b,Cheilodipterus perch,https://collections.nmnh.si.edu/media/?i=10332703,Prey,Others
ld1-1643412988961-1643412992662-0,Nectamia fusca,-21.8358,-138.836,4,Pacific Ocean,http://n2t.net/ark:/65665/3cd9ba497-def4-4a83-ad1b-d015391dc598,Nectamia dragonet,https://collections.nmnh.si.edu/media/?i=10332708,Prey,Others
ld1-1643412988961-1643412993734-1,Parupeneus pleurostigma,-21.8614,-138.995,3,Pacific Ocean,http://n2t.net/ark:/65665/395cd59e8-9267-4b0f-adf9-a4251fd5c54e,Parupeneus eel,https://collections.nmnh.si.edu/media/?i=10332967,Prey,Eel-like Fish
ld1-1643412988961-1643412992605-1,Scolecenchelys gymnota,-21.8114,-138.826,2,Pacific Ocean,http://n2t.net/ark:/65665/30b49a498-f83e-4bff-993d-37fca50a38ab,Scolecenchelys goby,https://collections.nmnh.si.edu/media/?i=10332679,Predator,Reef Fish
